258967;2015-02-07;18:30:00;;2015-02-07 18:30:00;2015-02-07 ;Av. Brg. Faria Lima, São Paulo - SP, Brazil;-23,5773909;-46,686881
258968;2015-02-07;17:45:00;18:46:00;2015-02-07 17:45:00;2015-02-07 18:46:00;9 de Julho, São Paulo - SP, Brazil;-23,5666493;-46,6587609
258969;2015-02-09;17:17:00;17:48:00;2015-02-09 17:17:00;2015-02-09 17:48:00;Avenida Aricanduva, São Paulo - SP, Brazil;-23,5665833;-46,5072364
258970;2015-02-10;03:22:00;08:44:00;2015-02-10 03:22:00;2015-02-10 08:44:00;Av. Professor Luiz Ignácio Anhaia Mello, São Paulo - SP, Brazil;-23,5902935;-46,5437632
258971;2015-02-11;00:16:00;00:36:00;2015-02-11 00:16:00;2015-02-11 00:36:00;Av. Dr. Ricardo Jafet, São Paulo - SP, Brazil;-23,5904103;-46,6201351
258972;2015-02-11;00:07:00;00:58:00;2015-02-11 00:07:00;2015-02-11 00:58:00;Av. Prof. Abraão de Morais, São Paulo - SP, Brazil;-23,6190603;-46,6280469
258973;2015-02-11;00:04:00;00:30:00;2015-02-11 00:04:00;2015-02-11 00:30:00;Av. 23 de Maio, São Paulo - SP, Brazil;-23,5689056;-46,640864
258974;2015-02-11;00:10:00;00:31:00;2015-02-11 00:10:00;2015-02-11 00:31:00;Av. 23 de Maio, São Paulo - SP, Brazil;-23,5689056;-46,640864
258975;2015-02-11;00:19:00;00:30:00;2015-02-11 00:19:00;2015-02-11 00:30:00;Av. Prof. Abraão de Morais, São Paulo - SP, Brazil;-23,6190603;-46,6280469
258976;2015-02-13;15:51:00;17:50:00;2015-02-13 15:51:00;2015-02-13 17:50:00;R. Lagoa Salgada, São Paulo - SP, Brazil;-23,5347305;-46,4538656
258977;2015-02-13;15:45:00;18:36:00;2015-02-13 15:45:00;2015-02-13 18:36:00;Av. Afonso de Sampaio e Sousa, São Paulo - SP, Brazil;-23,5742049;-46,4759958
258978;2015-02-13;15:49:00;17:50:00;2015-02-13 15:49:00;2015-02-13 17:50:00;Rua José Oiticica Filho, São Paulo - SP, Brazil;-23,5346473;-46,4472097
258979;2015-02-13;16:38:00;16:52:00;2015-02-13 16:38:00;2015-02-13 16:52:00;Rua Padre Viegas de Menezes, São Paulo - SP, Brazil;-23,5368468;-46,4567674
258980;2015-02-15;21:48:00;;2015-02-15 21:48:00;2015-02-15 ;9 de Julho, São Paulo - SP, Brazil;-23,5666493;-46,6587609
258981;2015-02-15;21:56:00;22:29:00;2015-02-15 21:56:00;2015-02-15 22:29:00;Av. Alcântara Machado, São Paulo - SP, Brazil;-23,5476643;-46,602319
258982;2015-02-15;22:42:00;02:14:00;2015-02-15 22:42:00;2015-02-15 02:14:00;Av. Eusébio Matoso, São Paulo - SP, Brazil;-23,5718525;-46,6975258
258983;2015-02-15;22:35:00;04:34:00;2015-02-15 22:35:00;2015-02-15 04:34:00;Av. Eusébio Matoso, São Paulo - SP, Brazil;-23,5718525;-46,6975258
258984;2015-02-16;03:25:00;06:30:00;2015-02-16 03:25:00;2015-02-16 06:30:00;Av. Pres. Artur da Costa e Silva, São Paulo, Brazil;-23,6323842;-46,4859834
258985;2015-02-16;03:16:00;06:30:00;2015-02-16 03:16:00;2015-02-16 06:30:00;Av. Pres. Artur da Costa e Silva, São Paulo, Brazil;-23,6323842;-46,4859834
258986;2015-02-16;19:24:00;21:07:00;2015-02-16 19:24:00;2015-02-16 21:07:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
258987;2015-02-16;20:06:00;20:08:00;2015-02-16 20:06:00;2015-02-16 20:08:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
258988;2015-02-16;21:14:00;22:14:00;2015-02-16 21:14:00;2015-02-16 22:14:00;R. Chico Pontes, São Paulo - SP, Brazil;-23,5070224;-46,6039587
258989;2015-02-16;21:47:00;01:05:00;2015-02-16 21:47:00;2015-02-16 01:05:00;Rua Turiassú, São Paulo - SP, Brazil;-23,5317429;-46,6738405
258990;2015-02-16;21:41:00;22:11:00;2015-02-16 21:41:00;2015-02-16 22:11:00;Viaduto do Glicério - Liberdade, São Paulo - SP, Brazil;-23,5564647;-46,6307556
258991;2015-02-16;21:34:00;22:25:00;2015-02-16 21:34:00;2015-02-16 22:25:00;Av. Alcântara Machado, São Paulo - SP, Brazil;-23,5476643;-46,602319
258992;2015-02-16;21:32:00;01:02:00;2015-02-16 21:32:00;2015-02-16 01:02:00;Av. Bandeirantes do Sul, São Paulo - SP, Brazil;-23,5124865;-46,5766546
258993;2015-02-16;21:24:00;00:04:00;2015-02-16 21:24:00;2015-02-16 00:04:00;Rua Coronel Marques Ribeiro, São Paulo - SP, Brazil;-23,5087516;-46,6112555
