"w","datetime","min","max","mean","idw","lon","lat"
"1","2016-10-31","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-11-01","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-02","1.99","4.84","3.15","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-03","4.45","12.3","8.02","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-04","0.15","0.62","0.32","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-05","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-06","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-07","0.0","0.03","0.01","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-08","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-09","31.68","77.83","52.37","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-10","4.98","13.89","8.84","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-11","4.74","8.6","6.57","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-12","0.03","0.18","0.09","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-13","7.32","16.91","11.78","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-14","6.29","12.61","9.2","-287.0","-46.7683581866","-24.0033733495"
"1","2016-11-15","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-11-16","18.61","34.46","26.59","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-17","2.82","8.23","5.6","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-18","1.15","2.6","1.88","-287.0","-46.7683581866","-24.0033733495"
"1","2016-11-19","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2016-11-20","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2016-11-21","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2016-11-22","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-11-23","0.0","0.02","0.01","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-24","0.0","0.0","0.0","-287.0","-46.7683581866","-24.0033733495"
"1","2016-11-25","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2016-11-26","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-11-27","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-28","4.0","7.6","5.68","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-29","14.47","35.07","24.42","-288.0","-46.7683581866","-24.0033733495"
"1","2016-11-30","0.11","0.34","0.22","-287.0","-46.7683581866","-24.0033733495"
"1","2016-12-01","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2016-12-02","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-12-03","4.57","12.82","8.78","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-04","0.18","1.08","0.58","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-05","0.0","0.02","0.0","-287.0","-46.7683581866","-24.0033733495"
"1","2016-12-06","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-12-07","0.62","1.98","1.23","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-08","5.66","11.73","8.85","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-09","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-10","4.47","14.44","9.41","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-11","5.76","11.92","8.46","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-12","10.59","22.66","16.49","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-13","1.9","4.56","3.09","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-14","0.02","0.56","0.23","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-15","0.0","0.0","0.0","-287.0","-46.7683581866","-24.0033733495"
"1","2016-12-16","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2016-12-17","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2016-12-18","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-19","11.21","41.78","23.58","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-20","4.91","19.71","11.25","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-21","11.31","31.31","20.95","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-22","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-23","0.33","0.97","0.64","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-24","0.0","0.01","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-25","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-26","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-27","0.89","2.44","1.53","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-28","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-29","0.0","0.18","0.04","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-30","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2016-12-31","0.04","0.32","0.15","-287.0","-46.7683581866","-24.0033733495"
"1","2017-01-01","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-01-02","17.95","40.61","28.2","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-03","0.08","0.23","0.16","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-04","0.01","0.24","0.1","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-05","0.24","0.67","0.45","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-06","6.95","23.71","14.06","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-07","0.39","1.97","0.99","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-08","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-09","8.23","17.3","12.38","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-10","0.0","0.07","0.02","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-11","7.54","44.32","24.8","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-12","27.27","75.89","48.95","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-13","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-14","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-15","0.0","0.02","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-16","13.44","39.35","25.68","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-17","16.14","35.8","25.44","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-18","13.71","31.71","21.46","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-19","12.63","27.25","19.59","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-20","5.97","13.5","9.8","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-21","11.31","30.38","19.26","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-22","5.59","17.29","11.09","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-23","4.46","19.37","10.55","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-24","3.42","7.87","5.42","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-25","0.59","1.65","1.04","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-26","6.05","14.8","10.26","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-27","6.31","18.72","11.72","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-28","0.07","0.62","0.27","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-29","0.63","3.84","2.1","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-30","0.01","0.24","0.1","-288.0","-46.7683581866","-24.0033733495"
"1","2017-01-31","0.53","1.93","1.16","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-01","15.53","35.0","24.1","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-02","7.45","20.31","12.96","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-03","1.53","3.81","2.5","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-04","3.8","13.03","8.41","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-05","0.0","0.07","0.05","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-06","10.15","23.46","16.78","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-07","10.44","45.55","24.52","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-08","0.05","0.25","0.12","-287.0","-46.7683581866","-24.0033733495"
"1","2017-02-09","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-10","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-11","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-12","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-13","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-14","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-15","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-16","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-02-17","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-18","0.0","0.0","0.0","-287.0","-46.7683581866","-24.0033733495"
"1","2017-02-19","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-20","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-02-21","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-02-22","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-23","0.04","0.55","0.27","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-24","17.97","57.79","33.74","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-25","0.62","1.69","1.06","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-26","9.65","30.32","20.62","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-27","0.08","0.18","0.11","-288.0","-46.7683581866","-24.0033733495"
"1","2017-02-28","0.01","0.17","0.06","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-01","0.09","0.89","0.47","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-02","16.15","38.36","25.31","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-03","2.18","5.87","3.69","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-04","0.07","0.29","0.15","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-05","12.19","35.14","22.57","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-06","3.46","8.93","5.81","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-07","55.14","117.69","85.02","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-08","17.7","43.0","30.52","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-09","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-10","0.01","0.33","0.1","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-11","0.0","0.03","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-12","0.02","0.06","0.04","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-13","0.03","0.57","0.27","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-14","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-15","0.63","1.8","1.18","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-16","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-17","2.38","14.57","6.82","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-18","5.04","14.63","8.9","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-19","3.98","10.3","6.87","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-20","0.03","0.14","0.07","-287.0","-46.7683581866","-24.0033733495"
"1","2017-03-21","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-03-22","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-03-23","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-03-24","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-25","0.38","0.9","0.59","-287.0","-46.7683581866","-24.0033733495"
"1","2017-03-26","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-03-27","2.39","5.61","3.94","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-28","0.89","3.56","1.97","-288.0","-46.7683581866","-24.0033733495"
"1","2017-03-29","0.92","2.07","1.45","-287.0","-46.7683581866","-24.0033733495"
"1","2017-03-30","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-03-31","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-01","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-02","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-03","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-04","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-04-05","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-06","23.92","46.81","35.33","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-07","7.06","16.0","11.29","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-08","0.0","0.02","0.01","-287.0","-46.7683581866","-24.0033733495"
"1","2017-04-09","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-04-10","0.0","0.02","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-11","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-12","15.83","34.72","25.13","-287.0","-46.7683581866","-24.0033733495"
"1","2017-04-13","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-14","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-15","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-16","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-04-17","3.65","8.97","6.24","-287.0","-46.7683581866","-24.0033733495"
"1","2017-04-18","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-19","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-20","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-04-21","9.54","25.68","16.99","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-22","1.46","3.82","2.53","-287.0","-46.7683581866","-24.0033733495"
"1","2017-04-23","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-24","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-25","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-04-26","12.68","26.37","18.56","-288.0","-46.7683581866","-24.0033733495"
"1","2017-04-27","0.43","0.87","0.57","-287.0","-46.7683581866","-24.0033733495"
"1","2017-04-28","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-29","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-04-30","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-01","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-05-02","0.0","0.0","0.0","-287.0","-46.7683581866","-24.0033733495"
"1","2017-05-03","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-04","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-05-05","13.34","24.8","18.7","-288.0","-46.7683581866","-24.0033733495"
"1","2017-05-06","6.5","24.62","14.06","-288.0","-46.7683581866","-24.0033733495"
"1","2017-05-07","0.62","2.55","1.44","-287.0","-46.7683581866","-24.0033733495"
"1","2017-05-08","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-09","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-10","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-11","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-12","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-13","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-05-14","0.06","0.22","0.14","-287.0","-46.7683581866","-24.0033733495"
"1","2017-05-15","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-16","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-17","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-05-18","1.23","3.63","2.33","-288.0","-46.7683581866","-24.0033733495"
"1","2017-05-19","20.61","60.09","37.71","-288.0","-46.7683581866","-24.0033733495"
"1","2017-05-20","0.0","0.0","0.0","-288.0","-46.7683581866","-24.0033733495"
"1","2017-05-21","14.42","41.4","26.23","-288.0","-46.7683581866","-24.0033733495"
"1","2017-05-22","3.65","8.16","5.84","-287.0","-46.7683581866","-24.0033733495"
"1","2017-05-23","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-24","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-25","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-26","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-27","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-28","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-29","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-30","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-05-31","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-06-01","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-06-02","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-06-03","0.0","0.0","0.0","0.0","-46.7683581866","-24.0033733495"
"1","2017-06-04","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-06-05","32.03","75.75","52.7","-288.0","-46.7683581866","-24.0033733495"
"1","2017-06-06","21.58","56.57","37.15","-288.0","-46.7683581866","-24.0033733495"
"1","2017-06-07","5.22","12.51","8.6","-287.0","-46.7683581866","-24.0033733495"
"1","2017-06-08","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-06-09","0.23","0.61","0.39","-288.0","-46.7683581866","-24.0033733495"
"1","2017-06-10","0.0","0.0","0.0","-287.0","-46.7683581866","-24.0033733495"
"1","2017-06-11","","","","-1.0","-46.7683581866","-24.0033733495"
"1","2017-06-12","0.02","0.06","0.03","-288.0","-46.7683581866","-24.0033733495"
"1","2017-06-13","15.21","63.51","35.91","-288.0","-46.7683581866","-24.0033733495"
"1","2017-06-14","0.23","0.53","0.38","-287.0","-46.7683581866","-24.0033733495"
"3","2016-10-31","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-11-01","0.0","0.04","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-02","0.2","19.03","3.24","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-03","0.56","39.66","7.66","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-04","0.03","0.8","0.24","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-05","0.0","0.0","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-06","0.0","0.3","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-07","0.0","0.01","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-08","0.0","0.0","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-09","5.24","148.86","53.13","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-10","1.25","32.66","7.09","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-11","0.42","19.72","3.81","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-12","0.0","0.94","0.07","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-13","3.34","36.14","12.69","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-14","2.77","27.87","10.0","-287.0","-46.7310403386","-23.9716157596"
"3","2016-11-15","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-11-16","9.22","86.13","28.96","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-17","0.14","22.63","3.47","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-18","0.05","10.34","1.13","-287.0","-46.7310403386","-23.9716157596"
"3","2016-11-19","0.0","0.0","0.0","0.0","-46.7310403386","-23.9716157596"
"3","2016-11-20","0.0","0.0","0.0","0.0","-46.7310403386","-23.9716157596"
"3","2016-11-21","0.0","0.0","0.0","0.0","-46.7310403386","-23.9716157596"
"3","2016-11-22","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-11-23","0.0","0.17","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-24","0.0","0.01","0.0","-287.0","-46.7310403386","-23.9716157596"
"3","2016-11-25","0.0","0.0","0.0","0.0","-46.7310403386","-23.9716157596"
"3","2016-11-26","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-11-27","0.0","3.22","0.12","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-28","0.08","27.89","4.27","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-29","1.69","52.66","11.89","-288.0","-46.7310403386","-23.9716157596"
"3","2016-11-30","0.0","1.8","0.22","-287.0","-46.7310403386","-23.9716157596"
"3","2016-12-01","0.0","0.0","0.0","0.0","-46.7310403386","-23.9716157596"
"3","2016-12-02","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-12-03","1.33","45.45","12.48","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-04","0.0","5.95","0.38","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-05","0.0","0.21","0.03","-287.0","-46.7310403386","-23.9716157596"
"3","2016-12-06","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-12-07","0.17","10.32","2.28","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-08","0.47","38.31","9.6","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-09","0.0","0.3","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-10","1.32","31.82","6.87","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-11","2.0","44.56","10.28","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-12","3.27","71.63","20.39","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-13","0.03","11.67","1.34","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-14","0.0","2.6","0.19","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-15","0.0","0.0","0.0","-287.0","-46.7310403386","-23.9716157596"
"3","2016-12-16","0.0","0.0","0.0","0.0","-46.7310403386","-23.9716157596"
"3","2016-12-17","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2016-12-18","0.0","0.02","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-19","2.94","120.85","50.16","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-20","0.32","44.47","8.92","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-21","3.15","77.31","24.29","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-22","0.0","0.01","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-23","0.02","6.5","0.56","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-24","0.0","1.09","0.05","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-25","0.0","0.0","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-26","0.0","0.02","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-27","0.12","34.64","5.6","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-28","0.0","0.64","0.04","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-29","0.0","0.94","0.07","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-30","0.0","0.11","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2016-12-31","0.0","0.45","0.03","-287.0","-46.7310403386","-23.9716157596"
"3","2017-01-01","","","","-1.0","-46.7310403386","-23.9716157596"
"3","2017-01-02","1.8","158.96","41.83","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-03","0.0","0.99","0.18","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-04","0.0","12.51","1.84","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-05","0.0","1.52","0.14","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-06","1.1","89.3","10.85","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-07","0.0","14.44","0.54","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-08","0.0","0.83","0.08","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-09","0.59","27.99","5.98","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-10","0.0","0.67","0.03","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-11","0.63","204.74","36.93","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-12","4.61","207.25","40.72","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-13","0.0","0.22","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-14","0.0","0.0","0.0","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-15","0.0","0.44","0.01","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-16","4.18","134.02","24.98","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-17","6.02","78.59","23.95","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-18","5.26","88.35","25.44","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-19","3.64","91.89","21.93","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-20","1.01","30.14","6.32","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-21","1.62","146.54","33.32","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-22","0.34","58.15","10.54","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-23","0.22","49.3","8.05","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-24","0.08","57.0","6.98","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-25","0.0","3.24","0.32","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-26","2.03","42.8","10.9","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-27","1.52","72.69","17.83","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-28","0.0","7.6","0.6","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-29","0.0","4.77","0.16","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-30","0.0","0.39","0.03","-288.0","-46.7310403386","-23.9716157596"
"3","2017-01-31","0.0","12.87","0.91","-288.0","-46.7310403386","-23.9716157596"
"3","2017-02-01","0.75","88.24","9.13","-288.0","-46.7310403386","-23.9716157596"
"3","2017-02-02","2.49","54.27","15.62","-288.0","-46.7310403386","-23.9716157596"
"3","2017-02-03","0.82","39.74","10.76","-288.0","-46.7310403386","-23.9716157596"
"3","2017-02-04","0.14","33.59","4.8","-288.0","-46.7310403386","-23.9716157596"
"3","2017-02-05","0.0","7.65","0.65","-288.0","-46.7310403386","-23.9716157596"
